id,name
1351,israel
1352,yes
1353,sarfnahw
1354,yes
1355,murad
1356,sarfnahw
1357,yes
1358,murad
1359,yes
1360,lughawi
1361,yes
1362,murad
1363,yes
1364,murad
1365,yes
1366,murad
1367,yes
1368,murad
1369,yes
1370,murad
1371,yes
1372,murad
1373,sarfnahw
1374,yes
1375,sarfnahw
1376,yes
1377,murad
1378,yes
1379,yes
1380,salat
1381,yes
1382,salat
1383,sarfnahw
1384,yes
1385,sarfnahw
1386,yes
1387,murad
1388,yes
1389,murad
1390,yes
1391,murad
1392,yes
1393,murad
1394,yes
1395,murad
1396,yes
1397,murad
1398,yes
1399,murad
1400,yes
1401,murad
1402,sarfnahw
1403,yes
1404,sarfnahw
1405,yes
1406,sarfnahw
1407,yes
1408,murad
1409,yes
1410,murad
1411,yes
1412,lughawi
1413,yes
1414,lughawi
1415,murad
1416,tabeer
1417,yes
1418,lughawi
1419,murad
1420,tabeer
1421,yes
1422,lughawi
1423,yes
1424,lughawi
1425,yes
1426,lahajat
1427,lughawi
1428,yes
1429,lughawi
1430,murad
1431,yes
1432,murad
1433,yes
1434,murad
1435,yes
1436,murad
1437,yes
1438,lughawi
1439,sarfnahw
1440,yes
1441,lughawi
1442,yes
1443,murad
1444,yes
1445,murad
1446,yes
1447,yes
1448,usulfiqh
1449,yes
1450,usulfiqh
1451,lughawi
1452,yes
1453,lughawi
1454,yes
1455,murad
1456,yes
1457,tabeer
1458,yes
1459,lughawi
1460,yes
1461,lughawi
1462,yes
1463,lughawi
1464,yes
1465,lughawi
1466,yes
1467,sarfnahw
1468,yes
1469,murad
1470,yes
1471,murad
1472,sarfnahw
1473,yes
1474,lughawi
1475,yes
1476,lughawi
1477,tabeer
1478,yes
1479,lughawi
1480,yes
1481,lughawi
1482,yes
1483,lughaterm
1484,lughaterm
1485,lughaterm
1486,lughaterm
1487,murad
1488,sarfnahw
1489,yes
1490,sarfnahw
1491,yes
1492,murad
1493,sarfnahw
1494,yes
1495,lughawi
1496,murad
1497,tabeer
1498,yes
1499,murad
1500,yes
1501,murad
1502,yes
1503,murad
1504,yes
1505,istilahi
1506,lughawi
1507,yes
1508,murad
1509,yes
1510,lughawi
1511,sarfnahw
1512,yes
1513,murad
1514,yes
1515,murad
1516,yes
1517,yahudiya
1518,yes
1519,otherqurra
1520,yes
1521,murad
1522,yes
1523,otherqurra
1524,yes
1525,murad
1526,yes
1527,qahabsawab
1528,yes
1529,qahabsawab
1530,yes
1531,murad
1532,yes
1533,murad
1534,yes
1535,israeliyat
1536,yes
1537,murad
1538,yes
1539,sarfnahw
1540,yes
1541,murad
1542,yes
1543,murad
1544,yes
1545,murad
1546,sarfnahw
1547,yes
1548,murad
1549,yes
1550,murad
1551,yes
1552,lughawi
1553,sarfnahw
1554,yes
1555,lughawi
1556,murad
1557,sarfnahw
1558,yes
1559,sarfnahw
1560,yes
1561,sarfnahw
1562,yes
1563,murad
1564,yes
1565,murad
1566,sarfnahw
1567,yes
1568,murad
1569,yes
1570,murad
1571,yes
1572,murad
1573,yes
1574,murad
1575,yes
1576,lughawi
1577,tabeer
1578,yes
1579,yahudiya
1580,yes
1581,israel
1582,yes
1583,lughawi
1584,yes
1585,murad
1586,yes
1587,murad
1588,yes
1589,lughawi
1590,tabeer
1591,yes
1592,lughawi
1593,yes
1594,lughawi
1595,yes
1596,lughawi
1597,yes
1598,tabeer
1599,yes
1600,lughawi
1601,yes
1602,murad
1603,yes
1604,murad
1605,yes
1606,murad
1607,yes
1608,sarfnahw
1609,yes
1610,sarfnahw
1611,yes
1612,murad
1613,yes
1614,lughawi
1615,yes
1616,lughawi
1617,yes
1618,murad
1619,yes
1620,lughawi
1621,murad
1622,yes
1623,usulfiqh
1624,yes
1625,usulfiqh
1626,yes
1627,halalharam
1628,yes
1629,halalharam
1630,yes
1631,fiqhterm
1632,usulfiqh
1633,yes
1634,murad
1635,yes
1636,murad
1637,yes
1638,murad
1639,yes
1640,lughawi
1641,sarfnahw
1642,yes
1643,murad
1644,yes
1645,lughawi
1646,yes
1647,murad
1648,yes
1649,lughawi
1650,yes
1651,lughawi
1652,yes
1653,lughawi
1654,sarfnahw
1655,yes
1656,fiqhterm
1657,yes
1658,atimaashriba
1659,yes
1660,atimaashriba
1661,lughawi
1662,murad
1663,yes
1664,murad
1665,yes
1666,murad
1667,yes
1668,israel
1669,yahudiya
1670,yes
1671,murad
1672,yes
1673,murad
1674,yes
1675,lahajat
1676,lughawi
1677,yes
1678,lughawi
1679,murad
1680,yes
1681,murad
1682,yes
1683,murad
1684,sarfnahw
1685,yes
1686,lughawi
1687,murad
1688,sarfnahw
1689,yes
1690,murad
1691,yes
1692,yes
1693,kanw
1694,sciecneterm
1695,yes
1696,kawn
1697,yes
1698,arz
1699,scienceterm
1700,yes
1701,kawn
1702,murad
1703,yes
1704,lughawi
1705,yes
1706,lahajat
1707,yes
1708,murad
1709,yes
1710,lughawi
1711,yes
1712,murad
1713,yes
1714,murad
1715,yes
1716,israeliyat
1717,yes
1718,israel
1719,yahudiya
1720,yes
1721,murad
1722,sarfnahw
1723,yes
1724,murad
1725,sarfnahw
1726,yes
1727,murad
1728,sarfnahw
1729,yes
1730,murad
1731,yes
1732,murad
1733,yes
1734,lughawi
1735,yes
1736,lughawi
1737,murad
1738,tabeer
1739,yes
1740,lahajat
1741,yes
1742,murad
1743,yes
1744,murad
1745,sarfnahw
1746,yes
1747,lughawi
1748,yes
1749,murad
1750,yes
1751,qamsar
1752,yes
1753,harakat
1754,sarfi
1755,yes
1756,otherqurra
1757,yes
1758,harakat
1759,sarfi
1760,sawti
1761,yes
1762,murad
1763,yes
1764,murad
1765,yes
1766,murad
1767,yes
1768,lughawi
1769,murad
1770,tabeer
1771,yes
1772,lughawi
1773,murad
1774,yes
1775,murad
1776,yes
1777,murad
1778,yes
1779,murad
1780,yes
1781,murad
1782,yes
1783,lughawi
1784,murad
1785,yes
1786,lughawi
1787,yes
1788,lughawi
1789,yes
1790,lughawi
1791,yes
1792,lughawi
1793,yes
1794,lughawi
1795,yes
1796,murad
1797,yes
1798,sarfnahw
1799,yes
1800,murad
1801,yes
1802,murad
1803,yes
1804,lughawi
1805,murad
1806,yes
1807,murad
1808,yes
1809,lughawi
1810,yes
1811,lughawi
1812,yes
1813,lughawi
1814,yes
1815,adlocation
1816,nasraniya
1817,lughawi
1818,yes
1819,lughawi
1820,murad
1821,yes
1822,lughawi
1823,tabeer
1824,yes
1825,murad
1826,yes
1827,murad
1828,yes
1829,murad
1830,yes
1831,yahudiya
1832,yes
1833,ahlkitab
1834,yes
1835,sarfnahw
1836,yes
1837,sarfnahw
1838,yes
1839,murad
1840,yes
1841,ahlkitab
1842,lughawi
1843,murad
1844,yes
1845,murad
1846,yes
1847,murad
1848,yes
1849,murad
1850,yes
1851,adlocation
1852,yes
1853,murad
1854,sarfnahw
1855,yes
1856,murad
1857,sarfnahw
1858,yes
1859,murad
1860,yes
1861,lughawi
1862,murad
1863,tabeer
1864,yes
1865,murad
1866,yes
1867,murad
1868,yes
1869,murad
1870,yes
1871,murad
1872,yes
1873,ahlkitab
1874,yes
1875,murad
1876,yes
1877,murad
1878,tabeer
1879,yes
1880,murad
1881,yes
1882,lughawi
1883,yes
1884,sawabiqab
1885,yes
1886,ritual
1887,yahudiya
1888,yes
1889,ritual
1890,yahudiya
1891,yes
1892,murad
1893,sarfnahw
1894,yes
1895,murad
1896,sarfnahw
1897,yes
1898,murad
1899,sarfnahw
1900,yes
1901,sarfnahw
1902,yes
1903,sarfnahw
1904,yes
1905,murad
1906,sarfnahw
1907,yes
1908,murad
1909,yes
1910,murad
1911,yes
1912,sarfnahw
1913,yes
1914,murad
1915,yes
1916,murad
1917,sarfnahw
1918,yes
1919,murad
1920,yes
1921,lughawi
1922,yes
1923,sarfnahw
1924,yes
1925,sarfnahw
1926,yes
1927,israeliyat
1928,yes
1929,israel
1930,yahudiya
1931,yes
1932,lughawi
1933,yes
1934,murad
1935,lughawi
1936,murad
1937,sarfnahw
1938,yes
1939,murad
1940,yes
1941,sarfnahw
1942,yes
1943,lughawi
1944,yes
1945,lughawi
1946,yes
1947,murad
1948,yes
1949,sarfnahw
1950,yes
1951,murad
1952,sarfnahw
1953,yes
1954,yahudiya
1955,yes
1956,murad
1957,yes
1958,murad
1959,sarfnahw
1960,yes
1961,sarfnahw
1962,yes
1963,murad
1964,sarfnahw
1965,yes
1966,murad
1967,yes
1968,murad
1969,yes
1970,murad
1971,yes
1972,murad
1973,sarfnahw
1974,yes
1975,murad
1976,sarfnahw
1977,yes
1978,murad
1979,yes
1980,murad
1981,yes
1982,yes
1983,usulfiqh
1984,yes
1985,usulfiqh
1986,yes
1987,usulfiqh
1988,yes
1989,usulfiqh
1990,yes
1991,usulfiqh
1992,yes
1993,usulfiqh
1994,yes
1995,usulfiqh
1996,yes
1997,usulfiqh
1998,yes
1999,usulfiqh
2000,yes
2001,usulfiqh
2002,yes
2003,otheribadat
2004,yes
2005,otheribadat
2006,yes
2007,otheribadat
2008,lahajat
2009,yes
2010,qghairjaiz
2011,yes
2012,murad
2013,yes
2014,sarfnahw
2015,yes
2016,sarfnahw
2017,yes
2018,sarfnahw
2019,yes
2020,sarfnahw
2021,yes
2022,sarfnahw
2023,yes
2024,sarfnahw
2025,yes
2026,murad
2027,yes
2028,murad
2029,yes
2030,murad
2031,yes
2032,murad
2033,yes
2034,murad
2035,yes
2036,lughawi
2037,yes
2038,sarfnahw
2039,yes
2040,
2041,murad
2042,yes
2043,lughawi
2044,yes
2045,lughawi
2046,tabeer
2047,yes
2048,lughawi
2049,murad
2050,yes
2051,lughawi
2052,yes
2053,sarfnahw
2054,yes
2055,murad
2056,yes
2057,murad
2058,yes
2059,murad
2060,yes
2061,murad
2062,yes
2063,murad
2064,yes
2065,murad
2066,yes
2067,murad
2068,yes
2069,lughawi
2070,sarfnahw
2071,yes
2072,lughawi
2073,yes
2074,murad
2075,yes
2076,sarfnahw
2077,yes
2078,sarfnahw
2079,yes
2080,sarfnahw
2081,yes
2082,lahajat
2083,yes
2084,murad
2085,yes
2086,murad
2087,yes
2088,murad
2089,yes
2090,murad
2091,yes
2092,murad
2093,yes
2094,sarfnahw
2095,yes
2096,murad
2097,yes
2098,murad
2099,yes
2100,adyangroup
2101,jahiliyya
2102,yes
2103,areason
2104,yes
2105,murad
2106,yes
2107,lughawi
2108,murad
2109,yes
2110,lughawi
2111,yes
2112,sarfnahw
2113,yes
2114,murad
2115,yes
2116,murad
2117,yes
2118,murad
2119,yes
2120,murad
2121,yes
2122,sarfnahw
2123,yes
2124,murad
