id,surah_id,number
3217,20,20.21
3218,20,20.22
3219,20,20.23
3220,20,20.24
3221,20,20.25
3222,20,20.26
3223,20,20.27
3224,20,20.28
3225,20,20.29
3226,20,20.30
3227,20,20.31
3228,20,20.32
3229,20,20.33
3230,20,20.34
3231,20,20.35
3232,20,20.36
3233,20,20.37
3234,20,20.38
3235,20,20.39
3236,20,20.40
3237,20,20.41
3238,20,20.42
3239,20,20.43
3240,20,20.44
3241,20,20.45
3242,20,20.46
3243,20,20.47
3244,20,20.48
3245,20,20.49
3246,20,20.50
3247,20,20.51
3248,20,20.52
3249,20,20.53
3250,20,20.54
3251,20,20.55
3252,20,20.56
3253,20,20.57
3254,20,20.58
3255,20,20.59
3256,20,20.60
3257,20,20.61
3258,20,20.62
3259,20,20.63
3260,20,20.64
3261,20,20.65
3262,20,20.66
3263,20,20.67
3264,20,20.68
3265,20,20.69
3266,20,20.70
3267,20,20.71
3268,21,21.1
3269,21,21.2
3270,21,21.3
3271,21,21.4
3272,21,21.5
3273,21,21.6
3274,21,21.7
3275,21,21.8
3276,21,21.9
3277,21,21.10
3278,21,21.11
3279,21,21.12
3280,21,21.13
3281,21,21.14
3282,21,21.15
3283,21,21.16
3284,21,21.17
3285,21,21.18
3286,21,21.19
3287,21,21.20
3288,21,21.21
3289,21,21.22
3290,21,21.23
3291,21,21.24
3292,21,21.25
3293,21,21.26
3294,21,21.27
3295,21,21.28
3296,21,21.29
3297,21,21.30
3298,21,21.31
3299,21,21.32
3300,21,21.33
3301,21,21.34
3302,21,21.35
3303,21,21.36
3304,21,21.37
3305,21,21.38
3306,21,21.39
3307,21,21.40
3308,21,21.41
3309,21,21.42
3310,21,21.43
3311,21,21.44
3312,21,21.45
3313,21,21.46
3314,21,21.47
3315,21,21.48
3316,21,21.49
3317,21,21.50
3318,21,21.51
3319,21,21.52
3320,21,21.53
3321,21,21.54
3322,21,21.55
3323,21,21.56
3324,21,21.57
3325,21,21.58
3326,21,21.59
3327,21,21.60
3328,21,21.61
3329,21,21.62
3330,21,21.63
3331,21,21.64
3332,21,21.65
3333,21,21.66
3334,21,21.67
3335,21,21.68
3336,21,21.69
3337,21,21.70
3338,21,21.71
3339,21,21.72
3340,21,21.73
3341,21,21.74
3342,21,21.75
3343,21,21.76
3344,21,21.77
3345,21,21.78
3346,21,21.79
3347,21,21.80
3348,21,21.81
3349,21,21.82
3350,21,21.83
3351,21,21.84
3352,21,21.85
3353,22,22.1
3354,22,22.2
3355,22,22.3
3356,22,22.4
3357,22,22.5
3358,22,22.6
3359,22,22.7
3360,22,22.8
3361,22,22.9
3362,22,22.10
3363,22,22.11
3364,22,22.12
3365,22,22.13
3366,22,22.14
3367,22,22.15
3368,22,22.16
3369,22,22.17
3370,22,22.18
3371,22,22.19
3372,22,22.20
3373,22,22.21
3374,22,22.22
3375,22,22.23
3376,22,22.24
3377,22,22.25
3378,22,22.26
3379,22,22.27
3380,22,22.28
3381,22,22.29
3382,22,22.30
3383,22,22.31
3384,22,22.32
3385,22,22.33
3386,22,22.34
3387,22,22.35
3388,22,22.36
3389,22,22.37
3390,22,22.38
3391,22,22.39
3392,22,22.40
3393,22,22.41
3394,22,22.42
3395,22,22.43
3396,22,22.44
3397,22,22.45
3398,22,22.46
3399,22,22.47
3400,22,22.48
3401,22,22.49
3402,22,22.50
3403,22,22.51
3404,22,22.52
3405,22,22.53
3406,22,22.54
3407,22,22.55
3408,22,22.56
3409,22,22.57
3410,22,22.58
3411,22,22.59
3412,22,22.60
3413,22,22.61
3414,22,22.62
3415,22,22.63
3416,23,23.1
3417,23,23.2
3418,23,23.3
3419,23,23.4
3420,23,23.5
3421,23,23.6
3422,23,23.7
3423,23,23.8
3424,23,23.9
3425,23,23.10
3426,23,23.11
3427,23,23.12
3428,23,23.13
3429,23,23.14
3430,23,23.15
3431,23,23.16
3432,23,23.17
3433,23,23.18
3434,23,23.19
3435,23,23.20
3436,23,23.21
3437,23,23.22
3438,23,23.23
3439,23,23.24
3440,23,23.25
3441,23,23.26
3442,23,23.27
3443,23,23.28
3444,23,23.29
3445,23,23.30
3446,23,23.31
3447,23,23.32
3448,23,23.33
3449,23,23.34
3450,23,23.35
3451,23,23.36
3452,23,23.37
3453,23,23.38
3454,23,23.39
3455,23,23.40
3456,23,23.41
3457,23,23.42
3458,23,23.43
3459,23,23.44
3460,23,23.45
3461,23,23.46
3462,23,23.47
3463,23,23.48
3464,23,23.49
3465,23,23.50
3466,23,23.51
3467,23,23.52
3468,23,23.53
3469,23,23.54
3470,23,23.55
3471,23,23.56
3472,23,23.57
3473,23,23.58
3474,23,23.59
3475,23,23.60
3476,23,23.61
3477,23,23.62
3478,23,23.63
3479,23,23.64
3480,23,23.65
3481,23,23.66
3482,23,23.67
3483,24,24.1
3484,24,24.2
3485,24,24.3
3486,24,24.4
3487,24,24.5
3488,24,24.6
3489,24,24.7
3490,24,24.8
3491,24,24.9
3492,24,24.10
3493,24,24.11
3494,24,24.12
3495,24,24.13
3496,24,24.14
3497,24,24.15
3498,24,24.16
3499,24,24.17
3500,24,24.18
3501,24,24.19
3502,24,24.20
3503,24,24.21
3504,24,24.22
3505,24,24.23
3506,24,24.24
3507,24,24.25
3508,24,24.26
3509,24,24.27
3510,24,24.28
3511,24,24.29
3512,24,24.30
3513,24,24.31
3514,24,24.32
3515,24,24.33
3516,24,24.34
3517,24,24.35
3518,24,24.36
3519,24,24.37
3520,24,24.38
3521,24,24.39
3522,24,24.40
3523,24,24.41
3524,24,24.42
3525,24,24.43
3526,24,24.44
3527,24,24.45
3528,24,24.46
3529,24,24.47
3530,24,24.48
3531,24,24.49
3532,24,24.50
3533,24,24.51
3534,24,24.52
3535,24,24.53
3536,24,24.54
3537,24,24.55
3538,25,25.1
3539,25,25.2
3540,25,25.3
3541,25,25.4
3542,25,25.5
3543,25,25.6
3544,25,25.7
3545,25,25.8
3546,25,25.9
3547,25,25.10
3548,25,25.11
3549,25,25.12
3550,25,25.13
3551,25,25.14
3552,25,25.15
3553,25,25.16
3554,25,25.17
3555,25,25.18
3556,25,25.19
3557,25,25.20
3558,25,25.21
3559,25,25.22
3560,25,25.23
3561,25,25.24
3562,25,25.25
3563,25,25.26
3564,25,25.27
3565,25,25.28
3566,25,25.29
3567,25,25.30
3568,25,25.31
3569,25,25.32
3570,25,25.33
3571,25,25.34
3572,25,25.35
3573,25,25.36
3574,25,25.37
3575,25,25.38
3576,25,25.39
3577,25,25.40
3578,25,25.41
3579,25,25.42
3580,25,25.43
3581,25,25.44
3582,25,25.45
3583,25,25.46
3584,25,25.47
3585,25,25.48
3586,25,25.49
3587,25,25.50
3588,25,25.51
3589,25,25.52
3590,26,26.1
3591,26,26.2
3592,26,26.3
3593,26,26.4
3594,26,26.5
3595,26,26.6
3596,26,26.7
3597,26,26.8
3598,26,26.9
3599,26,26.10
3600,26,26.11
3601,26,26.12
3602,26,26.13
3603,26,26.14
3604,26,26.15
3605,26,26.16
3606,26,26.17
3607,26,26.18
3608,26,26.19
3609,26,26.20
3610,26,26.21
3611,26,26.22
3612,26,26.23
3613,26,26.24
3614,26,26.25
3615,26,26.26
3616,26,26.27
3617,26,26.28
3618,26,26.29
3619,26,26.30
3620,26,26.31
3621,26,26.32
3622,26,26.33
3623,26,26.34
3624,26,26.35
3625,26,26.36
3626,26,26.37
3627,26,26.38
3628,26,26.39
3629,26,26.40
3630,26,26.41
3631,26,26.42
3632,26,26.43
3633,26,26.44
3634,26,26.45
3635,26,26.46
3636,26,26.47
3637,26,26.48
3638,26,26.49
3639,26,26.50
3640,26,26.51
3641,26,26.52
3642,26,26.53
3643,26,26.54
3644,26,26.55
3645,26,26.56
3646,26,26.57
3647,26,26.58
3648,26,26.59
3649,26,26.60
3650,26,26.61
3651,26,26.62
3652,26,26.63
3653,26,26.64
3654,26,26.65
3655,26,26.66
3656,26,26.67
3657,26,26.68
3658,26,26.69
3659,27,27.1
3660,27,27.2
3661,27,27.3
3662,27,27.4
3663,27,27.5
3664,27,27.6
3665,27,27.7
3666,27,27.8
3667,27,27.9
3668,27,27.10
3669,27,27.11
3670,27,27.12
3671,27,27.13
3672,27,27.14
3673,27,27.15
3674,27,27.16
3675,27,27.17
3676,27,27.18
3677,27,27.19
3678,27,27.20
3679,27,27.21
3680,27,27.22
3681,27,27.23
3682,27,27.24
3683,27,27.25
3684,27,27.26
3685,27,27.27
3686,27,27.28
3687,27,27.29
3688,27,27.30
3689,27,27.31
3690,27,27.32
3691,27,27.33
3692,27,27.34
3693,27,27.35
3694,27,27.36
3695,27,27.37
3696,27,27.38
3697,27,27.39
3698,27,27.40
3699,27,27.41
3700,27,27.42
3701,27,27.43
3702,27,27.44
3703,27,27.45
3704,27,27.46
3705,27,27.47
3706,27,27.48
3707,27,27.49
3708,27,27.50
3709,27,27.51
3710,27,27.52
3711,27,27.53
3712,27,27.54
3713,27,27.55
3714,27,27.56
3715,28,28.1
3716,28,28.2
3717,28,28.3
3718,28,28.4
3719,28,28.5
3720,28,28.6
3721,28,28.7
3722,28,28.8
3723,28,28.9
3724,28,28.10
3725,28,28.11
3726,28,28.12
3727,28,28.13
3728,28,28.14
3729,28,28.15
3730,28,28.16
3731,28,28.17
3732,28,28.18
3733,28,28.19
3734,28,28.20
3735,28,28.21
3736,28,28.22
3737,28,28.23
3738,28,28.24
3739,28,28.25
3740,28,28.26
3741,28,28.27
3742,28,28.28
3743,28,28.29
3744,28,28.30
3745,28,28.31
3746,28,28.32
3747,28,28.33
3748,28,28.34
3749,28,28.35
3750,28,28.36
3751,28,28.37
3752,28,28.38
3753,28,28.39
3754,28,28.40
3755,28,28.41
3756,28,28.42
3757,28,28.43
3758,28,28.44
3759,28,28.45
3760,28,28.46
3761,28,28.47
3762,28,28.48
3763,28,28.49
3764,28,28.50
3765,28,28.51
3766,28,28.52
3767,28,28.53
3768,28,28.54
3769,28,28.55
3770,28,28.56
3771,28,28.57
3772,28,28.58
3773,28,28.59
3774,28,28.60
3775,28,28.61
3776,28,28.62
3777,28,28.63
3778,28,28.64
3779,28,28.65
3780,28,28.66
3781,28,28.67
3782,28,28.68
3783,28,28.69
3784,28,28.70
3785,28,28.71
3786,28,28.72
3787,28,28.73
3788,29,29.1
3789,29,29.2
3790,29,29.3
3791,29,29.4
3792,29,29.5
3793,29,29.6
3794,29,29.7
3795,29,29.8
3796,29,29.9
3797,29,29.10
3798,29,29.11
3799,29,29.12
3800,29,29.13
3801,29,29.14
3802,29,29.15
3803,29,29.16
3804,29,29.17
3805,29,29.18
3806,29,29.19
3807,29,29.20
3808,29,29.21
3809,29,29.22
3810,29,29.23
3811,29,29.24
3812,29,29.25
3813,29,29.26
3814,29,29.27
3815,29,29.28
3816,29,29.29
3817,29,29.30
3818,29,29.31
3819,29,29.32
3820,29,29.33
3821,29,29.34
3822,29,29.35
3823,29,29.36
3824,29,29.37
3825,29,29.38
3826,29,29.39
3827,29,29.40
3828,29,29.41
3829,29,29.42
3830,29,29.43
3831,29,29.44
3832,29,29.45
3833,29,29.46
3834,29,29.47
3835,29,29.48
3836,29,29.49
3837,29,29.50
3838,29,29.51
3839,29,29.52
3840,29,29.53
3841,29,29.54
3842,29,29.55
3843,29,29.56
3844,29,29.57
3845,29,29.58
3846,29,29.59
3847,29,29.60
3848,30,30.1
3849,30,30.2
3850,30,30.3
3851,30,30.4
3852,30,30.5
3853,30,30.6
3854,30,30.7
3855,30,30.8
3856,30,30.9
3857,30,30.10
3858,30,30.11
3859,30,30.12
3860,30,30.13
3861,30,30.14
3862,30,30.15
3863,30,30.16
3864,30,30.17
3865,30,30.18
3866,30,30.19
3867,30,30.20
3868,30,30.21
3869,30,30.22
3870,30,30.23
3871,30,30.24
3872,30,30.25
3873,30,30.26
3874,30,30.27
3875,30,30.28
3876,30,30.29
3877,30,30.30
3878,30,30.31
3879,30,30.32
3880,30,30.33
3881,30,30.34
3882,30,30.35
3883,30,30.36
3884,30,30.37
3885,30,30.38
3886,30,30.39
3887,30,30.40
3888,30,30.41
3889,30,30.42
3890,30,30.43
3891,30,30.44
3892,30,30.45
3893,30,30.46
3894,30,30.47
3895,30,30.48
3896,30,30.49
3897,30,30.50
3898,31,31.1
3899,31,31.2
3900,31,31.3
3901,31,31.4
3902,31,31.5
3903,31,31.6
3904,31,31.7
3905,31,31.8
3906,31,31.9
3907,31,31.10
3908,31,31.11
3909,31,31.12
3910,31,31.13
3911,31,31.14
3912,31,31.15
3913,31,31.16
3914,31,31.17
3915,31,31.18
3916,31,31.19
3917,31,31.20
3918,31,31.21
3919,31,31.22
3920,31,31.23
3921,31,31.24
3922,31,31.25
3923,31,31.26
3924,31,31.27
3925,31,31.28
3926,32,32.1
3927,32,32.2
3928,32,32.3
3929,32,32.4
3930,32,32.5
3931,32,32.6
3932,32,32.7
3933,32,32.8
3934,32,32.9
3935,32,32.10
3936,32,32.11
3937,32,32.12
3938,32,32.13
3939,32,32.14
3940,32,32.15
3941,32,32.16
3942,32,32.17
3943,32,32.18
3944,32,32.19
3945,32,32.20
3946,32,32.21
3947,33,33.1
3948,33,33.2
3949,33,33.3
3950,33,33.4
3951,33,33.5
3952,33,33.6
3953,33,33.7
3954,33,33.8
3955,33,33.9
3956,33,33.10
3957,33,33.11
3958,33,33.12
3959,33,33.13
3960,33,33.14
3961,33,33.15
3962,33,33.16
3963,33,33.17
3964,33,33.18
3965,33,33.19
3966,33,33.20
3967,33,33.21
3968,33,33.22
3969,33,33.23
3970,33,33.24
3971,33,33.25
3972,33,33.26
3973,33,33.27
3974,33,33.28
3975,33,33.29
3976,33,33.30
3977,33,33.31
3978,33,33.32
3979,33,33.33
3980,33,33.34
3981,33,33.35
3982,33,33.36
3983,33,33.37
3984,33,33.38
3985,33,33.39
3986,33,33.40
3987,33,33.41
3988,33,33.42
3989,33,33.43
3990,33,33.44
3991,33,33.45
3992,33,33.46
3993,33,33.47
3994,33,33.48
3995,33,33.49
3996,33,33.50
3997,33,33.51
3998,34,34.1
3999,34,34.2
4000,34,34.3
4001,34,34.4
4002,34,34.5
4003,34,34.6
4004,34,34.7
4005,34,34.8
4006,34,34.9
4007,34,34.10
4008,34,34.11
4009,34,34.12
4010,34,34.13
4011,34,34.14
4012,34,34.15
4013,34,34.16
4014,34,34.17
4015,34,34.18
4016,34,34.19
4017,34,34.20
4018,34,34.21
4019,34,34.22
4020,34,34.23
4021,34,34.24
4022,34,34.25
4023,34,34.26
4024,34,34.27
4025,34,34.28
4026,34,34.29
4027,34,34.30
4028,34,34.31
4029,34,34.32
4030,34,34.33
4031,34,34.34
4032,34,34.35
4033,34,34.36
4034,34,34.37
4035,34,34.38
4036,34,34.39
4037,34,34.40
4038,34,34.41
4039,34,34.42
4040,34,34.43
4041,34,34.44
4042,34,34.45
4043,35,35.1
4044,35,35.2
4045,35,35.3
4046,35,35.4
4047,35,35.5
4048,35,35.6
4049,35,35.7
4050,35,35.8
4051,35,35.9
4052,35,35.10
4053,35,35.11
4054,35,35.12
4055,35,35.13
4056,35,35.14
4057,35,35.15
4058,35,35.16
4059,35,35.17
4060,35,35.18
4061,35,35.19
4062,35,35.20
4063,35,35.21
4064,35,35.22
4065,35,35.23
4066,35,35.24
4067,35,35.25
4068,35,35.26
4069,35,35.27
4070,35,35.28
4071,35,35.29
4072,35,35.30
4073,35,35.31
4074,36,36.1
4075,36,36.2
4076,36,36.3
4077,36,36.4
4078,36,36.5
4079,36,36.6
4080,36,36.7
4081,36,36.8
4082,36,36.9
4083,36,36.10
4084,36,36.11
4085,36,36.12
4086,36,36.13
4087,36,36.14
4088,36,36.15
4089,36,36.16
4090,36,36.17
4091,36,36.18
4092,36,36.19
4093,36,36.20
4094,36,36.21
4095,36,36.22
4096,36,36.23
4097,36,36.24
4098,36,36.25
4099,36,36.26
4100,36,36.27
4101,36,36.28
4102,36,36.29
4103,36,36.30
4104,36,36.31
4105,36,36.32
4106,36,36.33
4107,36,36.34
4108,36,36.35
4109,36,36.36
4110,36,36.37
4111,36,36.38
4112,36,36.39
4113,37,37.1
4114,37,37.2
4115,37,37.3
4116,37,37.4
4117,37,37.5
4118,37,37.6
4119,37,37.7
4120,37,37.8
4121,37,37.9
4122,37,37.10
4123,37,37.11
4124,37,37.12
4125,37,37.13
4126,37,37.14
4127,37,37.15
4128,37,37.16
4129,37,37.17
4130,37,37.18
4131,37,37.19
4132,37,37.20
4133,37,37.21
4134,37,37.22
4135,37,37.23
4136,37,37.24
4137,37,37.25
4138,37,37.26
4139,37,37.27
4140,37,37.28
4141,37,37.29
4142,37,37.30
4143,37,37.31
4144,37,37.32
4145,37,37.33
4146,37,37.34
4147,37,37.35
4148,37,37.36
4149,37,37.37
4150,37,37.38
4151,37,37.39
4152,37,37.40
4153,37,37.41
4154,37,37.42
4155,37,37.43
4156,37,37.44
4157,37,37.45
4158,37,37.46
4159,37,37.47
4160,38,38.1
4161,38,38.2
4162,38,38.3
4163,38,38.4
4164,38,38.5
4165,38,38.6
4166,38,38.7
4167,38,38.8
4168,38,38.9
4169,38,38.10
4170,38,38.11
4171,38,38.12
4172,38,38.13
4173,38,38.14
4174,38,38.15
4175,38,38.16
4176,38,38.17
4177,38,38.18
4178,38,38.19
4179,38,38.20
4180,38,38.21
4181,38,38.22
4182,38,38.23
4183,38,38.24
4184,38,38.25
4185,38,38.26
4186,38,38.27
4187,38,38.28
4188,38,38.29
4189,38,38.30
4190,38,38.31
4191,38,38.32
4192,38,38.33
4193,38,38.34
4194,39,39.1
4195,39,39.2
4196,39,39.3
4197,39,39.4
4198,39,39.5
4199,39,39.6
4200,39,39.7
4201,39,39.8
4202,39,39.9
4203,39,39.10
4204,39,39.11
4205,39,39.12
4206,39,39.13
4207,39,39.14
4208,39,39.15
4209,39,39.16
4210,39,39.17
4211,39,39.18
4212,39,39.19
4213,39,39.20
4214,39,39.21
4215,39,39.22
4216,39,39.23
4217,39,39.24
4218,39,39.25
4219,39,39.26
4220,39,39.27
4221,39,39.28
4222,39,39.29
4223,39,39.30
4224,39,39.31
4225,39,39.32
4226,39,39.33
4227,39,39.34
4228,39,39.35
4229,39,39.36
4230,39,39.37
4231,39,39.38
4232,39,39.39
4233,39,39.40
4234,39,39.41
4235,39,39.42
4236,39,39.43
4237,39,39.44
4238,39,39.45
4239,39,39.46
4240,39,39.47
4241,39,39.48
4242,39,39.49
4243,39,39.50
4244,39,39.51
4245,40,40.1
4246,40,40.2
4247,40,40.3
4248,40,40.4
4249,40,40.5
4250,40,40.6
4251,40,40.7
4252,40,40.8
4253,40,40.9
4254,40,40.10
4255,40,40.11
4256,40,40.12
4257,40,40.13
4258,40,40.14
4259,40,40.15
4260,40,40.16
4261,40,40.17
4262,40,40.18
4263,40,40.19
4264,40,40.20
4265,40,40.21
4266,40,40.22
4267,40,40.23
4268,40,40.24
4269,40,40.25
4270,40,40.26
4271,40,40.27
4272,40,40.28
4273,40,40.29
4274,40,40.30
4275,40,40.31
4276,40,40.32
4277,40,40.33
4278,40,40.34
4279,40,40.35
4280,40,40.36
4281,40,40.37
4282,40,40.38
4283,40,40.39
4284,40,40.40
4285,40,40.41
4286,40,40.42
4287,40,40.43
4288,40,40.44
4289,40,40.45
4290,40,40.46
4291,40,40.47
4292,40,40.48
4293,40,40.49
4294,40,40.50
4295,40,40.51
4296,40,40.52
4297,40,40.53
4298,41,41.1
4299,41,41.2
4300,41,41.3
4301,41,41.4
4302,41,41.5
4303,41,41.6
4304,41,41.7
4305,41,41.8
4306,41,41.9
4307,41,41.10
4308,41,41.11
4309,41,41.12
4310,41,41.13
4311,41,41.14
4312,41,41.15
4313,41,41.16
4314,41,41.17
4315,41,41.18
4316,41,41.19
4317,41,41.20
4318,41,41.21
4319,41,41.22
4320,41,41.23
4321,41,41.24
4322,41,41.25
4323,41,41.26
4324,41,41.27
4325,41,41.28
4326,41,41.29
4327,41,41.30
4328,41,41.31
4329,41,41.32
4330,41,41.33
4331,41,41.34
4332,41,41.35
4333,41,41.36
4334,41,41.37
4335,41,41.38
4336,41,41.39
4337,42,42.1
4338,42,42.2
4339,42,42.3
4340,42,42.4
4341,42,42.5
4342,42,42.6
4343,42,42.7
4344,42,42.8
4345,42,42.9
4346,42,42.10
4347,42,42.11
4348,42,42.12
4349,42,42.13
4350,42,42.14
4351,42,42.15
4352,42,42.16
4353,42,42.17
4354,42,42.18
4355,42,42.19
4356,42,42.20
4357,42,42.21
4358,42,42.22
4359,42,42.23
4360,42,42.24
4361,42,42.25
4362,42,42.26
4363,42,42.27
4364,42,42.28
4365,42,42.29
4366,42,42.30
4367,42,42.31
4368,42,42.32
4369,42,42.33
4370,42,42.34
4371,42,42.35
4372,42,42.36
4373,43,43.1
4374,43,43.2
4375,43,43.3
4376,43,43.4
4377,43,43.5
4378,43,43.6
4379,43,43.7
4380,43,43.8
4381,43,43.9
4382,43,43.10
4383,43,43.11
4384,43,43.12
4385,43,43.13
4386,43,43.14
4387,43,43.15
4388,43,43.16
4389,43,43.17
4390,43,43.18
4391,43,43.19
4392,43,43.20
4393,43,43.21
4394,43,43.22
4395,43,43.23
4396,43,43.24
4397,43,43.25
4398,43,43.26
4399,43,43.27
4400,43,43.28
4401,43,43.29
4402,43,43.30
4403,43,43.31
4404,43,43.32
4405,43,43.33
4406,43,43.34
4407,43,43.35
4408,43,43.36
4409,43,43.37
4410,43,43.38
4411,43,43.39
4412,43,43.40
4413,43,43.41
4414,43,43.42
4415,43,43.43
4416,43,43.44
4417,43,43.45
4418,43,43.46
4419,43,43.47
4420,43,43.48
4421,43,43.49
4422,43,43.50
4423,44,44.1
4424,44,44.2
4425,44,44.3
4426,44,44.4
4427,44,44.5
4428,44,44.6
4429,44,44.7
4430,44,44.8
4431,44,44.9
4432,44,44.10
4433,44,44.11
4434,44,44.12
4435,44,44.13
4436,44,44.14
4437,44,44.15
4438,44,44.16
4439,44,44.17
4440,44,44.18
4441,44,44.19
4442,44,44.20
4443,45,45.1
4444,45,45.2
4445,45,45.3
4446,45,45.4
4447,45,45.5
4448,45,45.6
4449,45,45.7
4450,45,45.8
4451,45,45.9
4452,45,45.10
4453,45,45.11
4454,45,45.12
4455,45,45.13
4456,45,45.14
4457,45,45.15
4458,45,45.16
4459,45,45.17
4460,45,45.18
4461,45,45.19
4462,45,45.20
4463,45,45.21
4464,45,45.22
4465,45,45.23
4466,45,45.24
4467,45,45.25
4468,45,45.26
4469,45,45.27
4470,45,45.28
4471,45,45.29
4472,45,45.30
4473,46,46.1
4474,46,46.2
4475,46,46.3
4476,46,46.4
4477,46,46.5
4478,46,46.6
4479,46,46.7
4480,46,46.8
4481,46,46.9
4482,46,46.10
4483,46,46.11
4484,46,46.12
4485,46,46.13
4486,46,46.14
4487,46,46.15
4488,46,46.16
4489,46,46.17
4490,46,46.18
4491,46,46.19
4492,46,46.20
4493,46,46.21
4494,46,46.22
4495,46,46.23
4496,46,46.24
4497,46,46.25
4498,46,46.26
4499,46,46.27
4500,46,46.28
4501,47,47.1
4502,47,47.2
4503,47,47.3
4504,47,47.4
4505,47,47.5
4506,47,47.6
4507,47,47.7
4508,47,47.8
4509,47,47.9
4510,47,47.10
4511,47,47.11
4512,47,47.12
4513,47,47.13
4514,47,47.14
4515,47,47.15
4516,47,47.16
4517,47,47.17
4518,47,47.18
4519,47,47.19
4520,47,47.20
4521,47,47.21
4522,47,47.22
4523,47,47.23
4524,47,47.24
4525,48,48.1
4526,48,48.2
4527,48,48.3
4528,48,48.4
4529,48,48.5
4530,48,48.6
4531,48,48.7
4532,48,48.8
4533,48,48.9
4534,48,48.10
4535,48,48.11
4536,48,48.12
4537,48,48.13
4538,48,48.14
4539,48,48.15
4540,48,48.16
4541,48,48.17
4542,48,48.18
4543,48,48.19
4544,48,48.20
4545,49,49.1
4546,49,49.2
4547,49,49.3
4548,49,49.4
4549,49,49.5
4550,49,49.6
4551,49,49.7
4552,49,49.8
4553,49,49.9
4554,49,49.10
4555,49,49.11
4556,49,49.12
4557,49,49.13
4558,49,49.14
4559,49,49.15
4560,49,49.16
4561,50,50.1
4562,50,50.2
4563,50,50.3
4564,50,50.4
4565,50,50.5
4566,50,50.6
4567,50,50.7
4568,50,50.8
4569,50,50.9
4570,50,50.10
4571,50,50.11
4572,50,50.12
4573,50,50.13
4574,50,50.14
4575,50,50.15
4576,50,50.16
4577,50,50.17
4578,50,50.18
4579,50,50.19
4580,50,50.20
4581,50,50.21
4582,50,50.22
4583,51,51.1
4584,51,51.2
4585,51,51.3
4586,51,51.4
4587,51,51.5
4588,51,51.6
4589,51,51.7
4590,51,51.8
4591,51,51.9
4592,51,51.10
4593,51,51.11
4594,51,51.12
4595,51,51.13
4596,51,51.14
4597,51,51.15
4598,51,51.16
4599,51,51.17
4600,51,51.18
4601,51,51.19
4602,51,51.20
4603,51,51.21
4604,51,51.22
4605,51,51.23
4606,51,51.24
4607,51,51.25
4608,52,52.1
4609,52,52.2
4610,52,52.3
4611,52,52.4
4612,52,52.5
4613,52,52.6
4614,52,52.7
4615,52,52.8
4616,52,52.9
4617,52,52.10
4618,52,52.11
4619,52,52.12
4620,52,52.13
4621,52,52.14
4622,52,52.15
4623,52,52.16
4624,52,52.17
4625,52,52.18
4626,52,52.19
4627,53,53.1
4628,53,53.2
4629,53,53.3
4630,53,53.4
4631,53,53.5
4632,53,53.6
4633,53,53.7
4634,53,53.8
4635,53,53.9
4636,53,53.10
4637,53,53.11
4638,53,53.12
4639,53,53.13
4640,53,53.14
4641,53,53.15
4642,53,53.16
4643,53,53.17
4644,53,53.18
4645,54,54.1
4646,54,54.2
4647,54,54.3
4648,54,54.4
4649,54,54.5
4650,54,54.6
4651,54,54.7
4652,54,54.8
4653,54,54.9
4654,54,54.10
4655,54,54.11
4656,54,54.12
4657,54,54.13
4658,54,54.14
4659,54,54.15
4660,54,54.16
4661,54,54.17
4662,54,54.18
4663,54,54.19
4664,54,54.20
4665,55,55.1
4666,55,55.2
4667,55,55.3
4668,55,55.4
4669,55,55.5
4670,55,55.6
4671,55,55.7
4672,55,55.8
4673,55,55.9
4674,55,55.10
4675,55,55.11
4676,55,55.12
4677,55,55.13
4678,55,55.14
4679,55,55.15
4680,55,55.16
4681,55,55.17
4682,55,55.18
4683,55,55.19
4684,55,55.20
4685,56,56.1
4686,56,56.2
4687,56,56.3
4688,56,56.4
4689,56,56.5
4690,56,56.6
4691,56,56.7
4692,56,56.8
4693,56,56.9
4694,56,56.10
4695,56,56.11
4696,56,56.12
4697,56,56.13
4698,56,56.14
4699,56,56.15
4700,56,56.16
4701,56,56.17
4702,56,56.18
4703,56,56.19
4704,56,56.20
4705,57,57.1
4706,57,57.2
4707,57,57.3
4708,57,57.4
4709,57,57.5
4710,57,57.6
4711,57,57.7
4712,57,57.8
4713,57,57.9
4714,57,57.10
4715,57,57.11
4716,57,57.12
4717,57,57.13
4718,57,57.14
4719,57,57.15
4720,57,57.16
4721,57,57.17
4722,57,57.18
4723,57,57.19
4724,57,57.20
4725,57,57.21
4726,57,57.22
4727,57,57.23
4728,58,58.1
4729,58,58.2
4730,58,58.3
4731,58,58.4
4732,58,58.5
4733,58,58.6
4734,58,58.7
4735,58,58.8
4736,58,58.9
4737,58,58.10
4738,58,58.11
4739,58,58.12
4740,58,58.13
4741,58,58.14
4742,58,58.15
4743,58,58.16
4744,58,58.17
4745,58,58.18
4746,58,58.19
4747,58,58.20
4748,59,59.1
4749,59,59.2
4750,59,59.3
4751,59,59.4
4752,59,59.5
4753,59,59.6
4754,59,59.7
4755,59,59.8
4756,59,59.9
4757,59,59.10
4758,59,59.11
4759,59,59.12
4760,59,59.13
4761,59,59.14
4762,59,59.15
4763,59,59.16
4764,59,59.17
4765,60,60.1
4766,60,60.2
4767,60,60.3
4768,60,60.4
4769,60,60.5
4770,60,60.6
